data_source,crime_id,atm_id,hour_of_day,day_of_week,amount,distance_from_crime,atm_historical_risk,txns_last_1h,txns_last_6h,nearby_crime_density,withdrawal_frequency,is_withdrawal_location
SYNTHETIC,SYN_CRM_0280,SYN_ATM_1119,14,5,69100.0,5.01,0.25,2,5,1.5,14.4,0
SYNTHETIC,SYN_CRM_0280,SYN_ATM_1120,14,5,69100.0,6.55,0.44,10,29,5.0,46.3,0
SYNTHETIC,SYN_CRM_0281,SYN_ATM_1121,18,2,30600.0,6.82,0.79,3,17,5.5,32.5,0
SYNTHETIC,SYN_CRM_0281,SYN_ATM_1122,18,2,30600.0,7.33,0.3,1,4,1.1,7.8,0
SYNTHETIC,SYN_CRM_0281,SYN_ATM_1123,18,2,30600.0,0.41,0.8,8,28,6.3,48.6,1
SYNTHETIC,SYN_CRM_0281,SYN_ATM_1124,18,2,30600.0,5.79,0.82,5,20,4.4,33.0,0
SYNTHETIC,SYN_CRM_0282,SYN_ATM_1125,17,2,178800.0,15.44,0.06,1,7,0.8,10.0,0
SYNTHETIC,SYN_CRM_0282,SYN_ATM_1126,17,2,178800.0,0.24,0.42,2,3,2.3,8.3,0
SYNTHETIC,SYN_CRM_0282,SYN_ATM_1127,17,2,178800.0,0.93,0.7,7,25,6.8,43.4,1
SYNTHETIC,SYN_CRM_0282,SYN_ATM_1128,17,2,178800.0,4.29,0.24,0,0,2.2,4.0,0
SYNTHETIC,SYN_CRM_0283,SYN_ATM_1129,12,2,350600.0,0.61,0.23,2,2,1.7,3.4,0
SYNTHETIC,SYN_CRM_0283,SYN_ATM_1130,12,2,350600.0,8.71,0.16,0,3,1.8,7.1,0
SYNTHETIC,SYN_CRM_0283,SYN_ATM_1131,12,2,350600.0,3.89,0.25,5,21,2.8,34.9,0
SYNTHETIC,SYN_CRM_0283,SYN_ATM_1132,12,2,350600.0,0.47,0.74,7,21,5.9,34.9,1
SYNTHETIC,SYN_CRM_0284,SYN_ATM_1133,15,6,145400.0,0.42,0.48,15,34,7.7,58.6,1
SYNTHETIC,SYN_CRM_0284,SYN_ATM_1134,15,6,145400.0,4.26,0.24,0,11,4.8,20.6,0
SYNTHETIC,SYN_CRM_0284,SYN_ATM_1135,15,6,145400.0,1.68,0.54,1,10,3.4,15.3,0
SYNTHETIC,SYN_CRM_0284,SYN_ATM_1136,15,6,145400.0,6.69,0.52,6,16,2.1,17.9,0
SYNTHETIC,SYN_CRM_0285,SYN_ATM_1137,1,6,69000.0,15.6,0.47,12,31,4.4,46.4,0
SYNTHETIC,SYN_CRM_0285,SYN_ATM_1138,1,6,69000.0,6.52,0.31,0,2,2.8,5.7,0
SYNTHETIC,SYN_CRM_0285,SYN_ATM_1139,1,6,69000.0,1.8,0.62,10,35,5.9,54.2,1
SYNTHETIC,SYN_CRM_0285,SYN_ATM_1140,1,6,69000.0,2.81,0.46,3,17,1.7,30.4,0
SYNTHETIC,SYN_CRM_0286,SYN_ATM_1141,9,0,2200.0,7.6,0.04,2,7,2.4,11.8,0
SYNTHETIC,SYN_CRM_0286,SYN_ATM_1142,9,0,2200.0,0.73,0.63,10,47,5.3,58.1,1
SYNTHETIC,SYN_CRM_0286,SYN_ATM_1143,9,0,2200.0,8.13,0.82,1,15,4.8,32.0,0
SYNTHETIC,SYN_CRM_0286,SYN_ATM_1144,9,0,2200.0,0.86,0.12,2,7,1.4,12.0,0
SYNTHETIC,SYN_CRM_0287,SYN_ATM_1145,6,2,30800.0,4.68,0.42,1,6,3.4,10.1,0
SYNTHETIC,SYN_CRM_0287,SYN_ATM_1146,6,2,30800.0,8.3,0.73,4,21,2.8,28.5,0
SYNTHETIC,SYN_CRM_0287,SYN_ATM_1147,6,2,30800.0,1.95,0.6,4,31,4.0,43.3,1
SYNTHETIC,SYN_CRM_0287,SYN_ATM_1148,6,2,30800.0,5.42,0.36,2,11,3.0,14.0,0
SYNTHETIC,SYN_CRM_0288,SYN_ATM_1149,16,4,11200.0,10.09,0.32,3,10,1.9,15.1,0
SYNTHETIC,SYN_CRM_0288,SYN_ATM_1150,16,4,11200.0,4.06,0.28,2,17,4.3,24.7,0
SYNTHETIC,SYN_CRM_0288,SYN_ATM_1151,16,4,11200.0,0.39,0.71,12,28,7.3,38.7,1
SYNTHETIC,SYN_CRM_0288,SYN_ATM_1152,16,4,11200.0,4.0,0.37,4,28,2.8,45.3,0
SYNTHETIC,SYN_CRM_0289,SYN_ATM_1153,14,3,64800.0,0.52,0.63,8,28,4.9,36.0,1
SYNTHETIC,SYN_CRM_0289,SYN_ATM_1154,14,3,64800.0,8.64,0.07,1,11,1.5,17.6,0
SYNTHETIC,SYN_CRM_0289,SYN_ATM_1155,14,3,64800.0,4.28,0.39,4,14,3.6,16.4,0
SYNTHETIC,SYN_CRM_0289,SYN_ATM_1156,14,3,64800.0,0.67,0.09,1,6,3.9,6.6,0
SYNTHETIC,SYN_CRM_0290,SYN_ATM_1157,11,3,118600.0,0.39,0.85,9,29,5.8,54.2,1
SYNTHETIC,SYN_CRM_0290,SYN_ATM_1158,11,3,118600.0,6.52,0.6,1,13,4.2,18.5,0
SYNTHETIC,SYN_CRM_0290,SYN_ATM_1159,11,3,118600.0,9.47,0.82,6,20,1.5,25.6,0
SYNTHETIC,SYN_CRM_0290,SYN_ATM_1160,11,3,118600.0,8.61,0.44,5,28,5.6,43.8,0
SYNTHETIC,SYN_CRM_0291,SYN_ATM_1161,23,3,70500.0,1.03,0.74,11,28,2.9,39.6,1
SYNTHETIC,SYN_CRM_0291,SYN_ATM_1162,23,3,70500.0,9.08,0.79,5,21,5.5,28.5,0
SYNTHETIC,SYN_CRM_0291,SYN_ATM_1163,23,3,70500.0,2.35,0.38,1,12,5.1,16.3,0
SYNTHETIC,SYN_CRM_0291,SYN_ATM_1164,23,3,70500.0,4.23,0.62,4,9,6.0,13.3,0
SYNTHETIC,SYN_CRM_0292,SYN_ATM_1165,6,5,310700.0,7.26,0.27,5,21,3.0,23.4,0
SYNTHETIC,SYN_CRM_0292,SYN_ATM_1166,6,5,310700.0,11.89,0.39,5,24,2.3,29.1,0
SYNTHETIC,SYN_CRM_0292,SYN_ATM_1167,6,5,310700.0,11.49,0.78,1,22,4.3,31.7,0
SYNTHETIC,SYN_CRM_0292,SYN_ATM_1168,6,5,310700.0,8.8,0.08,0,0,1.4,3.6,0
SYNTHETIC,SYN_CRM_0293,SYN_ATM_1169,18,1,15800.0,2.22,0.11,0,9,2.4,10.0,0
SYNTHETIC,SYN_CRM_0293,SYN_ATM_1170,18,1,15800.0,13.52,0.26,1,7,3.2,9.5,0
SYNTHETIC,SYN_CRM_0293,SYN_ATM_1171,18,1,15800.0,0.38,0.63,5,24,9.0,31.7,1
SYNTHETIC,SYN_CRM_0293,SYN_ATM_1172,18,1,15800.0,10.55,0.66,1,27,3.6,43.0,0
SYNTHETIC,SYN_CRM_0294,SYN_ATM_1173,15,6,24100.0,3.88,0.34,3,13,2.5,20.3,0
SYNTHETIC,SYN_CRM_0294,SYN_ATM_1174,15,6,24100.0,9.87,0.09,1,7,1.8,12.7,0
SYNTHETIC,SYN_CRM_0294,SYN_ATM_1175,15,6,24100.0,0.81,0.8,12,30,5.0,42.9,1
SYNTHETIC,SYN_CRM_0294,SYN_ATM_1176,15,6,24100.0,12.49,0.04,2,9,3.0,11.2,0
SYNTHETIC,SYN_CRM_0295,SYN_ATM_1177,10,4,46000.0,4.59,0.41,3,14,4.0,18.3,0
SYNTHETIC,SYN_CRM_0295,SYN_ATM_1178,10,4,46000.0,1.23,0.56,8,32,4.5,53.6,1
SYNTHETIC,SYN_CRM_0295,SYN_ATM_1179,10,4,46000.0,4.38,0.45,2,10,3.3,20.7,0
SYNTHETIC,SYN_CRM_0295,SYN_ATM_1180,10,4,46000.0,13.69,0.05,0,5,1.6,14.1,0
SYNTHETIC,SYN_CRM_0296,SYN_ATM_1181,10,2,100000.0,13.12,0.23,2,7,1.3,14.0,0
SYNTHETIC,SYN_CRM_0296,SYN_ATM_1182,10,2,100000.0,5.1,0.12,1,8,1.3,12.6,0
SYNTHETIC,SYN_CRM_0296,SYN_ATM_1183,10,2,100000.0,11.24,0.09,1,4,3.3,5.9,0
SYNTHETIC,SYN_CRM_0296,SYN_ATM_1184,10,2,100000.0,1.03,0.82,9,23,7.8,44.6,1
SYNTHETIC,SYN_CRM_0297,SYN_ATM_1185,23,2,110400.0,6.48,0.73,1,20,2.6,27.0,0
SYNTHETIC,SYN_CRM_0297,SYN_ATM_1186,23,2,110400.0,5.61,0.53,4,22,3.5,39.9,0
SYNTHETIC,SYN_CRM_0297,SYN_ATM_1187,23,2,110400.0,0.99,0.75,7,25,3.9,31.1,1
SYNTHETIC,SYN_CRM_0297,SYN_ATM_1188,23,2,110400.0,4.93,0.33,3,17,3.5,25.3,0
SYNTHETIC,SYN_CRM_0298,SYN_ATM_1189,21,4,18400.0,4.0,0.8,6,17,4.0,29.2,0
SYNTHETIC,SYN_CRM_0298,SYN_ATM_1190,21,4,18400.0,7.71,0.3,6,18,5.4,35.5,0
SYNTHETIC,SYN_CRM_0298,SYN_ATM_1191,21,4,18400.0,0.1,0.72,10,42,5.6,61.9,1
SYNTHETIC,SYN_CRM_0298,SYN_ATM_1192,21,4,18400.0,7.27,0.52,6,22,7.0,29.2,0
SYNTHETIC,SYN_CRM_0299,SYN_ATM_1193,16,0,20300.0,1.46,0.74,5,9,9.5,26.5,1
SYNTHETIC,SYN_CRM_0299,SYN_ATM_1194,16,0,20300.0,4.45,0.35,3,9,2.5,22.0,0
SYNTHETIC,SYN_CRM_0299,SYN_ATM_1195,16,0,20300.0,16.79,0.27,3,6,1.6,15.1,0
SYNTHETIC,SYN_CRM_0299,SYN_ATM_1196,16,0,20300.0,5.49,0.51,3,16,2.3,28.4,0
SYNTHETIC,SYN_CRM_0300,SYN_ATM_1197,19,1,103900.0,10.78,0.67,3,12,2.8,21.6,0
SYNTHETIC,SYN_CRM_0300,SYN_ATM_1198,19,1,103900.0,2.11,0.82,6,43,8.5,64.1,1
SYNTHETIC,SYN_CRM_0300,SYN_ATM_1199,19,1,103900.0,5.65,0.64,6,10,3.9,19.3,0
SYNTHETIC,SYN_CRM_0300,SYN_ATM_1200,19,1,103900.0,3.14,0.29,3,17,2.4,20.1,0
